product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Stickee Monkee,"Rated by tradershmulie from Connecticut 4 /5 rDev -10.5% look: 4 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 Sweet. Too sweet. Apr 24, 2022 Report",
Stickee Monkee,"Reviewed by DIM from Pennsylvania 4.41 /5 rDev -1.3% look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2021 vintage Sweet overall but with a lot layers to keep it interesting. Brown sugar and toffee up front plus some subtle raisin. The end adds a nice lightly tart cherry note and subtle oak. The bourbon notes are smooth, mellow, and well incorporated. Apr 10, 2022 Report",4.41
Stickee Monkee,"Reviewed by DoctorZombies from Florida 4.56 /5 rDev +2% look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 |  overall: 4.75 2016 Vintage. Poured at 54°. Brown with ruby body; good clarity; quick beige head; thin ring, poor cap retention, no lace; thin legs. Fruity esters; caramel malt, leather, tobacco, candied yams. Taste follows with caramel apple sweetness, bourbon, oak, and brown sugar/molasses. Feel is thin silk, body is medium, carbonation is light; faint warmth from 11.6%. abv. Overall a WC BA Quad style!, no oxidation after almost 6 years, the nose is heady fruity corse earthy aromas, the taste is subtle - rich umami base with dancing sweeter notes of sugar, fruit and Belgian yeast in the higher register. A beer worthy of aging and May even advance another 2-3 years taste-wise - onward Science! Mar 24, 2022 Report",4.56
Stickee Monkee,"Reviewed by ZebulonXZogg from Illinois 3.79 /5 rDev -15.2% look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 |  overall: 3.5 L: Pours a reddish brown, small khaki head fades quickly to a small ring, no lacing. S: Fragrant it is, molasses, burnt sugar a hint of booze. T: Lotsa stuff going on here, molasses, tobacco, coconut, burnt sugar and booze. F: Medium bodied, not much carbonation. O: Way to sweet, I had a hard time getting thru this. Feb 09, 2022 Report",3.79
Stickee Monkee,"Reviewed by Olesjm from Kansas 4.49 /5 rDev +0.4% look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 A: Dark brown,  short lived white head S: boozey, sweet, molasses, dark fruit T: sweet, boozey,  oak, molasses, toffee, dark fruits. M: medium bodied and slightly warming, low carbonation O: a great strong ale/quad. Definitely world class. Jan 07, 2022 Report",4.49
Stickee Monkee,"Reviewed by bbtkd from South Dakota 4.58 /5 rDev +2.5% look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 |  overall: 4.75 Firestone Walker 2021 Stickee Monkee BBA Quad, 12.3% ABV.  Pours thick and black with a one-finger light brown head that left slight lacing.  Nose is brown sugar, taste is brown sugar, toffee, raisin, cherry, lightly roasted malt, quite sweet, slightly bitter.  Excellent mouthfeel, with a pleasant warming alcohol burn, leaving stickee lips.  Overall world-class. Dec 29, 2021 Report",4.58
Stickee Monkee,"Reviewed by 5toutman75 from Illinois 4.51 /5 rDev +0.9% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 |  overall: 4.5 2017 bottle Consumed 5/23/21 Stickee has always been a favorite for me. I love a great quad and Firestone does an amazing job adding a barrel aged component.  The nose is wonderful. The barrel is prominent and it’s perfectly sweet. I don’t know what the aging has done to this bottle. It’s super smooth but was it harsh before? I doubt it. I’d probably drink this fresh in the future. A world class beer and perhaps the best quad you can find? One day I’ll find a Westy 12 to test that theory. May 23, 2021 Report",4.51
Stickee Monkee,"Reviewed by SHODriver from North Carolina 4.75 /5 rDev +6.3% look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 |  overall: 4.75 2014 Vintage A:  Poured into a snifter to a deep brown beer which is topped by a finger of dense and slightly rocky light tan head which fades slowly to a collar around the edge of the glass S:  Smells of tons of dark fruits, caramel and toffee along with a nice touch of oak T:  Taste is caramel and toffee up front before some dark fruits come in.  Nice bready malt with a huge amount of sugary sweetness along with some hints of oak and vanilla.  On the swallow there's more brown sugar sweetness, dark fruits, caramel, toffee, oak, and vanilla. M:  This beer is on the heavier side of things with a silky feel on the palate.  Carbonation is soft but adequate for the style while the ABV ensures that this beer has a dying finish. O:  Overall this beer rocks the house.  A huge amount of complexity makes this a beer that demands to be sipped and savored.  Alcohol is hidden very well.  It's also held up very well to the test of time and shows no signs of off flavors. Apr 09, 2021 Report",4.75
Stickee Monkee,"Rated by jb_4226 from Texas 4.89 /5 rDev +9.4% look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 |  overall: 5 2014 Vintage, a fantastic Quad! Aged quite well every drop was savory of this  bourbon raisin, caramel treat. The alcohol does sneak up on you a bit. Feb 06, 2021 Report",4.89
Stickee Monkee,"Rated by Hopheadjeffery from Illinois 4.49 /5 rDev +0.4% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2016 vintage tasted in a Rastal Teku from a 1 pint 6 fl oz bottle on January 25, 2021. Jan 25, 2021 Report",4.49
Stickee Monkee,"Reviewed by Bierman9 from New Hampshire 4.61 /5 rDev +3.1% look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 |  overall: 4.5 Having a 12oz bottle of Vintage 2017, No. 004, a Christmas gift from older daughter Caitlin.... My sniftah now holds a clear but deep, dense ruby/garnet colored beer. A hard pour produces a 3/4"" layer of creamy tan foam that slowly ebbs down. After a pause the head now is quite thin, with most remaining suds at the rim. Lacing is a bit on the light side, though. The aroma is easily detected, with black cherry, brown sugar, molasses and bourbon. Oooh - great mouthfeel! Body is nearly full, and chewy. And the brew is silky smooth when traversing the tongue. Flavor? Yes, indeed! Has lots of dark fruit - cherry and black cherry, raisins and prunes. Also some caramelized brown sugar, molasses and leathery, earthy tobacco. Notes of candi sugar and bourbon round things out. An exquisite libation!!  Thnx, Caitlin!   Zum Wohl!!! 4.61/5  rDev +2.7% look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 2246 Jan 12, 2021 Report",4.61
Stickee Monkee,"Reviewed by gooddaydiablo from Texas 4.6 /5 rDev +2.9% look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.5 2018 vintage, tasted on 2021.1.11 -------------------------------------- look: deep amber, 90% black, thin mocha head smell: cherry, bread, toffee taste: complexity! wood, cherry, toffee, raisin, brown sugar feel: mellow, very delicate and fancy, balanced, super smooth, sweet but not too much overall: amazing, cheers! Jan 11, 2021 Report",
Stickee Monkee,"Reviewed by Suds from Missouri 4.35 /5 rDev -2.7% look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.75 |  overall: 4.25 Wonderful.  This brew, the 2018 vintage, is a very dark, nearly black brown color with ruby highlights.  The head is think and light tan.  The aroma is boozy, malty, peppery, and has a background of ripe fruit, spice, wood, and molasses.   Balanced taste with warmth and a mouth-coating smoothness.  This is one incredible beer. Nov 13, 2020 Report",4.35
Stickee Monkee,"Reviewed by Guaro from Italy 4.43 /5 rDev -0.9% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.25 Cultured monk's cassock with ruby ​​reflections, compact ocher head with good resistance.  On the nose molasses, cherries in alcohol, vanilla, coconut, maple syrup, wood and bourbon.  On the palate the sweet notes of brown sugar and dark jam are partly balanced by a slight hops touch on herbaceous tones. The finish is ash, chocolate and lots of vanilla, wood and a full-bodied abv of bourbon that dries the sweetness of the sip very well.  Always sweet network accompanied by a sensation of cherries in alcohol.  Medium-high body is round with low sparkle. Oct 13, 2020 Report",4.43
Stickee Monkee,"Reviewed by Thankin_Hank from Texas 4.65 /5 rDev +4% look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 5 |  overall: 4.75 A 2018 Vintage 12 ounce bottle poured into a goblet. Had no head but the rich color is brewed tea like although it has a rich aroma of sweetness. Molasses and brown sugar is typical for the style. The taste is of molasses and brown sugar sweet. The mouthfeel is medium to thin and a real sweet pleasure on the tongue. Overall another fantastic brew from Firestone Walker Brewing and a great Quadrupel. The pleasure was all mine. BEER BEFORE GLORY! Sep 29, 2020 Report",4.65
Stickee Monkee,"Rated by DEZ01301960 from Illinois 4.72 /5 rDev +5.6% look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 |  overall: 4.5 Best barrel aged Quad on the planet. Smell is amazing. Taste is balanced and delicious. Feel is silky and wonderful. WOW! Sep 23, 2020 Report",4.72
Stickee Monkee,"Reviewed by REDAMI from Ohio 4.57 /5 rDev +2.2% look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.5 12oz bottle poured into Chimay Goblet.  2018 vintage. L - Deep gold brown pour, thin tan head. S - Raisin bread, slight metallic note, molasses, burnt sweetness. T - Candy sweet, black licorice, treacle, almost sherry-like flavors, thinning to brown bread, and bitter grains. F - Fine carbonation, dry finish. Definitely a sipper.  Would make a great dessert beer.  Do not drink on an empty stomach. Jul 19, 2020 Report",4.57
Stickee Monkee,"Reviewed by Scotchboy from Idaho 4.5 /5 rDev +0.7% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2018 vintage on tap in Boise, ID. Dark mahogany pour, capped with a cream off-khaki head. Big, sweet aromas of malt and spirit barrels...big impressions of caramel and toffee, dark fruits and malt sweetness. Booze is subdued at this age. Oak and coconut and chocolate as well...toes the line between a Belgian quad and a barrel-aged barleywine. Loved it. Jun 15, 2020 Report",
Stickee Monkee,"Reviewed by sulldaddy from Connecticut 4.6 /5 rDev +2.9% look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 |  overall: 4.5 Sampling a 2017 vintage 12 oz bottle at cellar temp and poured into my snifter. The beer has been in its box in my cellar since I purchased it. The beer pours a dark mahogany color with some ruby highlights when I hold my glass to the light. A fizzy and short-lived beige head of 1 cm foams up and fades to nothing after the first few sips of the beer. the aroma on this is rich and malty with dark chocolate, toffee, prunes, raisins, and plums mixing with a bit of red grape and maybe some port wine character.  No hop presence on the nose, with only a little bit of fusol alcohol notes to remind me of the 12% ABV. First sip reveals a medium body with sticky mouthfeel and fine tingly carbonation.  The beer is a bit of a sipper due to ABV, but the stickiness coats my palate and lips and slows my consumption as well. Flavor is again all malt with toffee, prune and raisin with more brown sugar and molasses than I got on the nose. I also get  a little bourbon, but again the hops are absent here. Booze comes through on the finish with some warming down my throat on the swallow. This is a sipping beer and I really enjoy the complexity and texture.  The dark color makes me think this could easily be in the old ale category as well and the ABV makes this take almost all night to finish my glass, but as I stated, I enjoy this one a lot and find the complexity enjoyable.  Get fresh bottles and age, or trade for vintage if you find em. May 28, 2020 Report",
Stickee Monkee,"Reviewed by kitch from Hong Kong 4.22 /5 rDev -5.6% look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 |  overall: 4.25 A 12 fl. oz. bottle, 2017 vintage. Poured into a Chimay goblet glass. Appearance: A cloudy murky dark brown colour with a thin beige head that dissipated quickly, but left some spotty lacing. Aroma: Sweet dark malt, toffee, caramel, dark fruit, plum, prunes, raisin, bourbon, oak, vanilla, and a splash of coconut. Taste: Moderately sweet, caramel, toffee, dark fruit, raisin, dates, prunes, brown sugar, oak, vanilla, coconut, with hints of bourbon, booze and cocoa on the finish. Mouthfeel: Smooth, full bodied with soft carbonation. Overall: At times it felt a little on the sweet side, but the aroma and flavours are complex and enjoyable, and as a sipper, it was good. Mar 30, 2020 Report",4.22
Stickee Monkee,"Rated by Hillpie from Massachusetts 4.95 /5 rDev +10.7% look: 5 | smell: 5 | taste: 5 | feel: 5 |  overall: 4.75 This gem has been in the house for over 1 year, a 2017, superb quad, California & Firestone Walker should be proud. Mar 26, 2020 Report",4.95
Samuel Adams Utopias,"Reviewed by Falcon91Wolvrn03 from California 4.44 /5 rDev -0.7% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 |  overall: 4.5 Look - Pours a clear, dark brown color with no head, as expected from a 28%ABV beer. Smell - Bourbon, dark fruit, cognac, sherry, and port.  Nice! Taste - Bourbon, dark fruit, cognac, sherry, and port.  Strong, but good. Feel - At 28%ABV, this is a sipper.  Luckily, since it's uncarbonated, you can store it after opening.  Feels nice, but perhaps a bit strong for my personal liking. Overall - A very nice, interesting ale.  I might like it a bit sweeter, but it's very good. Sep 08, 2025 Report",4.44
Samuel Adams Utopias,"Reviewed by Luscious_Malfoy from Illinois 4.59 /5 rDev +2.7% look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 |  overall: 4.75 One ounce sample generously provided by @Bishop and poured into a SP stemmed taster. Barleywine brown with hardly any bubbles. Rich caramel and toffee on the nose with noticeable but incredible alcohol sting to it. Tastes follows. Pretty intense but a highly enjoyable sipper.  The mouthfeel is medium-full leaning towards the thinner side but kind of allows for some drinkability given the high abv on this thing. Overall, a wonderful brew. One I honestly thought I would never try so was thrilled on the chance to do so and loved the aromas and flavors. Hints at port wine but overall drinks like a beer. Really good stuff. Apr 23, 2025 Report",4.59
Samuel Adams Utopias,"Reviewed by CBlack85 from South Carolina 4.52 /5 rDev +1.1% look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 |  overall: 4.5 2023 Utopias, Received from @Bishop as an incredible act of BeerAdvocacy during the Barleywine/Stout BIF #2. Poured from a small 2ish oz bottle into a Bier Brewing tasting glass. The beer pours an amber/brown color with no head and no lacing to speak of. The aroma is Boozy with caramel and brown sugar notes. as the beer warms you can detect notes of dark fruits, but the dominant aroma is similar to a nice bourbon. The flavor is similar to the nose... boozy with maple syrup and caramel notes. Caramel and burnt sugar notes, as the beer warms I get raisin and cherry notes. The beer is completely still and finishes dry Overall, this beer definitely leans more into the spirit category than beer. Dry and boozy with complex flavors, this would definitely be worth the price of admission if it were more readily availible. Apr 06, 2025 Report",4.52
Samuel Adams Utopias,"Reviewed by muchloveforhops3 from Montana 4.57 /5 rDev +2.2% look: 4 | smell: 5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Small vial received from @bishop in an epic act of thoughtfulness and generosity, stemming from the Barleywine/Stout BIF #2 Poured into a Bottle Logic snifter 2023 release P poured at approx 56 degrees F; a slight whisper of carb as I unscrewed the vial; pours a murky deep chestnut w/ no head or ring; a bit murkier than I expected N massive boozy toffee and caramel notes, along with some burnt sugar character and vanilla; amazing T boozy throughout, with notes of toffee, sharp dark fruit/vinous elements, and brandy; definitely warming in the finish Mf spirit-like, with just a touch more body; very little carb, as to be expected O a boozy sipper with elements akin to a mega English barleywine or a complex spirit; either way, Utopias is unlike anything I've had before; what a tremendous opportunity to try it! Review date: 04.05.25 Apr 06, 2025 Report",4.57
Samuel Adams Utopias,"Reviewed by Ozzylizard from Pennsylvania 4.63 /5 rDev +3.6% look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 |  overall: 4.5 Utopia 2023 from Boston Brewing.  Received from @Bishop in a LIF associated with BS BIF #2. 2.2 fl oz bottle.  Reviewed 06/04/25 (Review 3494). Note that I use DD/MM/YY protocol. Stored in at room temperature in the turtle room, at home: served at 76.2 degrees F in a hand washed and dried crystal Glenfiddich whisky glass.  The final temperature is 77.0 degrees F. Appearance – 4 First pour – Amber Brown (SRM 18), clear. Body – Amber Brown (SRM 18), clear.  Under direct light, same.  When rear-lite, same. Head – None. Lacing – None. Aroma – 4.75 – Boozy.  Distinctly smokey (tending toward peat) and oaky with raisins. No yeast, no hops. Flavor – 4.75 – Begins hot and sweet.  No yeast, no hops. Complex alcohols, much more than just ethanol (28 % ABV, according to the website). The tannins from the barrels don’t impact the flavor as much as the vanillin.  Peatiness is very mellow, compared to the nose.  Golden raisins.  No dimethylsulfide or diacetyl.  Marked palate and gastric warming. Palate – 4.5 – Full: slightly syrupy: virtually no carbonation. Style: Follows the style guidelines as condensed by BA. Final impression and summation: 4.5 Distinct boundary pusher territory!  Thanks @Bishop for sharing this with your beer brethren!  If I ever run across one, I’ll do the same! Apr 06, 2025 Report",4.63
Samuel Adams Utopias,"Reviewed by sulldaddy from Connecticut 4.19 /5 rDev -6.3% look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 |  overall: 4 Sampling a 2.5 oz sample at just below room temperature and pouring into my stemless snifter. Part of the Imperial Stout and Barleywine BIF#2 and the chaos that it entails.  This beer is a 2023 vintage. The beer pours a murky brown to chestnut color.  Absolutely no head even with an extremely aggressive pour. I do get some legs on the glass like a merlot or liquor. Aroma is hot! Definitely fusol notes and some mild brown malt note and burnt sugar, but brown liquor is dominant and hot. I think a little port wine note here too. No hop character here. First sip reveals a medium to lighter body with sticky texture and no carbonation. Flavor is intense on this one.  I get some brown sugar and butterscotch with a little strong black pepper and fusol bite.  Solid warming on the swallow. Definitely sweeter bourbon notes mixed into this one also.  I keep coming back to butterscotch or like a werthers on the flavor after I swallow each sip. Never any hop character. No doubt this is a sipping ""beer"". I use quotes as this is much more a liquor experience than beer.  I am happy to have tried this under reviewable conditions and enjoy what I have, but dont believe I would buy a full bottle of this beer at the price. Apr 05, 2025 Report",4.19
Samuel Adams Utopias,"Reviewed by Whyteboar from Michigan 4.49 /5 rDev +0.4% look: 3.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 |  overall: 4.5 Received a pour from @Bishop in the second Barleywine and Stouts BIF. The pour is rather what I expected for this; not normal. Good color, though a bit murky which wasn’t expected. The aroma (normally I cannot smell a beer; this is not an ordinary beer) is hot, as in what whiskey or bourbon smells like. Cheers for that. The taste is amazing. If bourbon tasted like this I’d drink much more of it. Dark chocolate, dark fruit, bourbon - lots of bourbon. No idea how they got a beer to taste like this, but wow. The feel is appropriately viscous. This begs to be sipped. OA, so glad I finally got to try this. Apr 05, 2025 Report",4.49
Samuel Adams Utopias,"Reviewed by Bishop from Wisconsin 4.42 /5 rDev -1.1% look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Sample 2023 pour: Pours a murky brown, almost cola-like appearance, no head, no carb, still. Leaves legs on the glass like a traditional spirit. Smells somewhat astringent, notes of brandy, brown/burnt sugar, caramel, some spiciness on the nose, raisin/dates. Taste is brandy, bourbon, brown sugar, cola, some raisin. Mouthfeel is thin, slick, buttery. Finish is sweet, boozy, sticky, lingers, with some rye spiciness. Definitely some gastric warming but expected at the abv. Worth the try, not worth the price. Apr 05, 2025 Report",4.42
Samuel Adams Utopias,"Reviewed by Beersnake from California 4.56 /5 rDev +2% look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2023 sample from the amazing @bishop in the Barleywine/Stout BIF #2. Left this out of the fridge for about an hour before pouring. Pours a murky brown without (as expected) any head. The nose is glorious. My initial thought was Armagnac, so perhaps the cognac had a bit more influence on this vintage? Although the ABV is high, it doesn't come across as boozy on the nose. Raisins, vanilla, bourbon, and port also come through. Wow, just wow. The taste is super intense. Holy crap. So much going on, with a slight burn on the way down. Tons of brandy, raisins, cherries, burnt toffee, caramelized sugar, slightly nutty, and a hint of truffle. Fantastic, and a sample that I wish wouldn't end. The mouthfeel is medium bodied and fairly dry. Sweet fruit/candy and booze on the aftertaste. Lovely beer overall. Apr 05, 2025 Report",4.56
Samuel Adams Utopias,"Reviewed by russpowell from Arkansas 4.46 /5 rDev -0.2% look: 2.25 | smell: 5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 2023, small pour Pours with little carbonation ( did hear escape when I unscrewed the cap ) hazel/chestnut with no head.  Zero head retention, a little lacing, plenty viscous S:  Rich Bourbon notes, figs, dark cherries, also port notes.  Superb nose T:  Follows the nose, rich maple syrup notes, vanilla as well, booze presence there, but in the bounds of good taste, faint leafy hop notes as well.  More Bourbon & Maple as this beer warms up, barrel is front & center, also figs, a little bit of raisin & candied cherry.  Finishes a barrel dryness & plenty of Bourbon, dryness to be sure & some dark fruits, trace amounts of caramel & treacle MF:  Medium body, slight carbonation, pretty warming, pretty sticky on the teeth Drinks nicely for the ABV, but no doubt about it, this is a sipper Apr 05, 2025 Report",4.46
Samuel Adams Utopias,"Reviewed by Jwale73 from Rhode Island 4.06 /5 rDev -9.2% look: 4 | smell: 4.25 | taste: 4 | feel: 4 |  overall: 4 2023 vintage served in a snifter.  Pours a translucent mahogany with no heads.  Nose is heavy on the fusels followed by notes of caramel/toffee/butterscotch.  Taste consistent with nose; however, quite a bit of oxidation and flavor profiles feels a bit watered-down.  Mouthfeel is medium in body with a still carbonation and a mild astringent/acidic burn at the finish.  Overall, enjoyable; however, I think the amount of oxidation is due to poor cellarage, as a opposed to the characteristics of the beer. Mar 30, 2025 Report",4.06
Samuel Adams Utopias,"Reviewed by 57md from Pennsylvania 4 /5 rDev -10.5% look: 4 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 I had an ample pour from a 2019 bottle that clocked in at 28% abv. Pours a murky brown with beige colored edges and absolutely no head.  The nose is reminiscient of figs soaked in alcohol. The most prominent flavor note upfront is molasses.  Vanilla sweetness peeks out mid-palate and there is a punch of brandy on the finish. This offering is very difficult to rate because there is nothing comparable to it (to my knowledege). I went with 4s across the board to represent my bottom-line recommendation: If you have not tried Utopias, then take the opportunity to sample it if it comes your way. But, after trying it and enjoyng it, I am content with never having it again. Mar 22, 2025 Report",
Samuel Adams Utopias,"Reviewed by Shiredave from New York 3.76 /5 rDev -15.9% look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 |  overall: 3.75 This is a brandy beer. This is the 6th or 7th version, 10 or more if counting aged editions - no remarkable differences. Still, dark amber color.... unremarkable. Rich and heady nose of sweet malt, heavy caramel and alcohol blasts the sinuses. Massive sweet grain/ brandy character, notes of maple and burnt sugar. Huge body, scorching alcohol, warming finish. It's a sipper with friends for the novelty nothing more. Mar 09, 2025 Report",3.76
Samuel Adams Utopias,"Rated by Sandis from Minnesota 4.25 /5 rDev -4.9% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 |  overall: 4.25 2017 version poured from decanter.  The only other year I have ever tried is 2019 but I found this 2017 to be much smoother and quite tasty. Dec 26, 2024 Report",4.25
Samuel Adams Utopias,"Reviewed by MonDak_Joe1953 from Minnesota 4.49 /5 rDev +0.4% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Sample pour from the 2017 vintage bottle. Dark bourbon brown colored body. Still body. A sheen clings to the glass. Aroma is very much like fermented turpentine. Some dark fruit and vanilla. Taste is quick and then evaporates. Full of fruit, from apple to date to cherry. Caramel nugget and vanilla. Strong alcohol. Thick mouth feel. Smooth. Even with the high ABV% there is no burn. No carbonation. A little bit of a barleywine and a little bit of a port, with alcohol soaked sweetness. This is the second beer I have rated in 2024. Jan 01, 2024 Report",4.49
Samuel Adams Utopias,"Reviewed by gking19 from Ohio 4 /5 rDev -10.5% look: 4 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 My Utopias was bottled in 2007, number 05260.    it was too much maple for me in 2007, but i had maybe 30 mL 12/26/2023 and it has improved a lot.   i think i paid $250 USD for it.    for as long as it has lasted, it's worth it....  it's making me enter a rating, so i gave it all 4's Dec 26, 2023 Report",
Samuel Adams Utopias,"Reviewed by bbtkd from South Dakota 4.57 /5 rDev +2.2% look: 4 | smell: 5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Samuel Adams Utopias 2023 American Strong Ale, 28% ABV.  The room temperature 4oz pour is very deep reddish brown, with no head since it's uncarbonated.  It leaves an oily sheen on the glass.  Aroma is clearly boozy, plus chocolate, red wine, and dark fruit, very unique and enjoyable.  Wish I had that in a cologne.  Taste is not as good as the aroma, chocolate, wine, and dark fruit, quite boozy, not much sweetness, slight bitterness, and tons of bourbon burn.  Mouthfeel is excellent, overall outstanding.  Very complex.  The bottle cap surprised me, but makes sense. Dec 23, 2023 Report",4.57
Samuel Adams Utopias,"Reviewed by nasty15108 from New York 3.99 /5 rDev -10.7% look: 3.75 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 Poured from a 2019 Utopia bottle into a Glencarin glass. L - Poured a murky brown Iced Tea color. No carbonation, head or lacing, as to be expected. S - Alcohol is pretty powerful and in your face, but there is also big aroma of dark dried fruit,  Think fig, raisins, dates. etc... Like a strong English Barleywine or a good German Dopplebock. T- There is definitely some heat from the high ABV, but there is also that delicious dark dried fruit taste with dare I say a bit of cacao? Reminded me a bit of the Chunky candy bar. MF - The mouthfeel is rather thin and a little oily. That being said, it coats the mouth well and the high AVB lets it linger for awhile. Overall Utopia is a definite splurge. If you have a Beer Geek friend or 2 and can afford it, it's definitely worth checking out at least once in your life.  Is it wildly overpriced, yes, is it mind blowing, no.  That being said, after splitting a bottle with a great friend, I have zero regrets, Dec 22, 2023 Report",3.99
Samuel Adams Utopias,"Reviewed by DoctorZombies from Florida 4.82 /5 rDev +7.8% look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 |  overall: 4.75 Poured at 64°. Murky brown pour but settles down to almost full clarity; no head, ring nor lace; heavy legs on swirl. Nose is Sherry, boozy caramel with a phenolic exhale. Entry is boozy hot Sherry like flavor; sugary raisins; sweet caramel malt. Viscous, almost chewy feel; medium plus body; hot mouthfeel from 28% abv; alcohol burn on tip of tongue; face flushing warmth. Overall a power house of a high abv strong ale; potent; looking forward to enjoying this beer many times! Dec 17, 2023 Report",4.82
Samuel Adams Utopias,"Reviewed by damndirtyape from Ohio 4.45 /5 rDev -0.4% look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 2017 vintage - shared with me from a friend.  Small 2oz pour for each of us.  Served in a small 4oz snifter tasting glass. Appearance:  Clear dark amber-copper color.  No lacing (there wouldn't be at this ABV). Smell:  Boozy - bourbon barrel notes, honey, toffee.  Rich. Taste:  Lots going on.  Definitely some barleywine notes, with some bourbon, oak, vanilla, toffee, honey, orange, raisin, and some bitter notes at the finish as well. Mouthfeel:  Surprisingly smooth for something this high in alcohol.  Good thickness, no carbonation, dry finish, and only a little warming. Overall / Drinkability:  I can see why some people describe this a more like a brandy than a beer, and I almost want to call it a Barleybrandy.  It's got aspects of a Barleywine, but so much more.  Glad I got a taste of it.  Not sure I could finish a large glass of this though - definitely a slow sipping and savoring beer.  Unique and quite tasty. Apr 29, 2023 Report",4.45
Samuel Adams Utopias,"Reviewed by DIM from Pennsylvania 4.65 /5 rDev +4% look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 |  overall: 4.75 I opened a 2015 bottle about a month ago, this is my third pour. Time for a review. I love how hybridized this is, it finds such a lovely grey area between beer and liquor. I can see calling this barleywine on steroids. Beautiful cogn/armagnac notes are most prominent but there is room for plenty more. Smokey wood and tobacco, raisin/plum schnapps?, plenty of brown liquor, hints of vanilla and honey, plus...just so much more. The body is wonderfully sticky and viscous. Damn I wish I didn't like this as much as I do. There is just no way to justify buying another bottle, but this is absolutely worth trying once. Feb 10, 2023 Report",4.65
Samuel Adams Utopias,"Reviewed by StoutElk_92 from Massachusetts 4.76 /5 rDev +6.5% look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 |  overall: 5 2019 vintage Pours a still dark mahogany amber red brown with notes of rich toasted nuts, warm roasted malts, sweet maple syrup, pecans, walnut, dark dessert wines, port, sherry, madeira, some cognac liquor, cherry, toffee, caramel, bourbon, oaky char, hints of baking chocolate, red grape, mild bitter herbs, caraway, subtle spice, raisins, dark dried fruit, brown bread, fruitcake, and a touch of vanilla. Feels medium-full bodied, slick, oily, strong and smooth. Overall a real great and unique barrel-aged sipper. Nov 21, 2022 Report",4.76
Samuel Adams Utopias,"Reviewed by cdinardo21 from Pennsylvania 4.59 /5 rDev +2.7% look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.5 Not sure it's worth the price tag, but the 2021 vintage really did live up to the appropriate hype.  It's super solid, and the caramel and sherry notes remind me a little of a barleywine - but it's its own animal.  Definitely glad to tick this. Jun 17, 2022 Report",4.59
